code,product_name,ingredient_id,inci_name,is_functional,macro_category,macro_id
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,102,Sodium Chloride,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,19,Glycerin,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,90,Fragrance,0,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,27,Decyl Glucoside,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,93,Sodium Benzoate,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,50,Citric Acid,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,445,Polyquaternium-7,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,234,Potassium Sorbate,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,207,Tetrasodium Edta,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,224,Sodium Hydroxide,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,8484,Ci 28440,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,825,Ci 16255,1,Body_Care,2
3560070857463,Exclusive Gentlemen Extreme Player Vegas Gel douche musc vanillé,11587,Ci 18965,1,Body_Care,2
3560070860517,Gel coiffant tenue extra forte effet mouillé,1,Water,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,156,Alcohol Denat,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,19,Glycerin,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,1355,Vpva Copolymer,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,160,Triethanolamine,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,1145,Vpmethacrylamidevinyl Imidazole Copolymer,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,163,Carbomer,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,21,Phenoxyethanol,0,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,8,Oil,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,1119,Niacinamide,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,223,Panthenol,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,155,Propylene Glycol,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,8983,Benzotriazolyl Dodecyl P-Cresol,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,90,Fragrance,0,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,207,Tetrasodium Edta,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,391,Methylisothiazolinone,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,190,Ethylhexylglycerin,0,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,97,Limonene,0,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,4477,Laurtrimonium Chloride,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,95,Hexyl Cinnamal,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,828,Pantolactone,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,96,Linalool,0,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,50,Citric Acid,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,8484,Ci 28440,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,11587,Ci 18965,1,Other,19
3560070860517,Gel coiffant tenue extra forte effet mouillé,8190,Ci 42051,1,Other,19
3560070871513,Gel moussant mains Super Doux,1,Water,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,271,Sodium Laureth Sulfate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,19,Glycerin,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,102,Sodium Chloride,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,48,Cocamidopropyl Betaine,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,90,Fragrance,0,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,275,Peg-7 Glyceryl Cocoate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,50,Citric Acid,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,93,Sodium Benzoate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,224,Sodium Hydroxide,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,449,Magnesium Nitrate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,95,Hexyl Cinnamal,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,390,Methylchloroisothiazolinone,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,112,Aloe Barbadensis Leaf Extract,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,450,Magnesium Chloride,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,391,Methylisothiazolinone,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,234,Potassium Sorbate,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,392,Ci 17200,1,Hand_Care,9
3560070871513,Gel moussant mains Super Doux,239,Ci 19140,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,1,Water,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,271,Sodium Laureth Sulfate,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,19,Glycerin,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,102,Sodium Chloride,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,48,Cocamidopropyl Betaine,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,90,Fragrance,0,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,275,Peg-7 Glyceryl Cocoate,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,50,Citric Acid,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,93,Sodium Benzoate,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,57,Butylene Glycol,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,449,Magnesium Nitrate,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,224,Sodium Hydroxide,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,4731,Hamamelis Virginiana Leaf Extract,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,239,Ci 19140,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,390,Methylchloroisothiazolinone,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,450,Magnesium Chloride,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,391,Methylisothiazolinone,1,Hand_Care,9
3560070871544,Gel moussant mains Extra Riche,413,Ci 14700,1,Hand_Care,9
3560070871575,Gel moussant mains Hygiène max,1,Water,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,271,Sodium Laureth Sulfate,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,19,Glycerin,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,102,Sodium Chloride,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,48,Cocamidopropyl Betaine,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,90,Fragrance,0,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,93,Sodium Benzoate,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,50,Citric Acid,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,234,Potassium Sorbate,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,11588,Dimethyl Phenylpropanol,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,275,Peg-7 Glyceryl Cocoate,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,556,Pentylene Glycol,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,224,Sodium Hydroxide,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,239,Ci 19140,1,Hygiene,10
3560070871575,Gel moussant mains Hygiène max,181,Ci 42090,1,Hygiene,10
3560070878888,Stick lèvres Nacré,423,Isononyl Isononanoate,1,Makeup,13
3560070878888,Stick lèvres Nacré,353,Octyldodecanol,1,Makeup,13
3560070878888,Stick lèvres Nacré,1000,Polybutene,1,Makeup,13
3560070878888,Stick lèvres Nacré,1028,Polyethylene,1,Makeup,13
3560070878888,Stick lèvres Nacré,536,Bis-Diglyceryl Polyacyladipate-2,1,Makeup,13
3560070878888,Stick lèvres Nacré,911,Cera Alba,1,Makeup,13
3560070878888,Stick lèvres Nacré,8,Oil,1,Makeup,13
3560070878888,Stick lèvres Nacré,328,Mica,1,Makeup,13
3560070878888,Stick lèvres Nacré,146,Butyrospermum Parkii Butter,1,Makeup,13
3560070878888,Stick lèvres Nacré,4675,Hydrogenated Microcrystalline Wax,1,Makeup,13
3560070878888,Stick lèvres Nacré,1070,Shorea Robusta Seed Butter,1,Makeup,13
3560070878888,Stick lèvres Nacré,10677,Lauryl Pca,1,Makeup,13
3560070878888,Stick lèvres Nacré,74,Tocopheryl Acetate,1,Makeup,13
3560070878888,Stick lèvres Nacré,23,Allantoin,1,Makeup,13
3560070878888,Stick lèvres Nacré,3189,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,1,Makeup,13
3560070878888,Stick lèvres Nacré,155,Propylene Glycol,1,Makeup,13
3560070878888,Stick lèvres Nacré,90,Fragrance,0,Makeup,13
3560070878888,Stick lèvres Nacré,290,Ci 77891,1,Makeup,13
3560070878888,Stick lèvres Nacré,1033,Ci 77492,1,Makeup,13
3560070878888,Stick lèvres Nacré,2022,Ci 77742,1,Makeup,13
3560070878888,Stick lèvres Nacré,2021,Ci 45410,1,Makeup,13
3560070881192,Stick lèvres Réparateur,353,Octyldodecanol,1,Makeup,13
3560070881192,Stick lèvres Réparateur,339,Paraffinum Liquidum,1,Makeup,13
3560070881192,Stick lèvres Réparateur,4675,Hydrogenated Microcrystalline Wax,1,Makeup,13
3560070881192,Stick lèvres Réparateur,1028,Polyethylene,1,Makeup,13
3560070881192,Stick lèvres Réparateur,341,Cera Microcristallina,1,Makeup,13
3560070881192,Stick lèvres Réparateur,1000,Polybutene,1,Makeup,13
3560070881192,Stick lèvres Réparateur,8,Oil,1,Makeup,13
3560070881192,Stick lèvres Réparateur,342,Paraffin,1,Makeup,13
3560070881192,Stick lèvres Réparateur,695,Synthetic Wax,1,Makeup,13
3560070881192,Stick lèvres Réparateur,146,Butyrospermum Parkii Butter,1,Makeup,13
3560070881192,Stick lèvres Réparateur,10677,Lauryl Pca,1,Makeup,13
3560070881192,Stick lèvres Réparateur,1070,Shorea Robusta Seed Butter,1,Makeup,13
3560070881192,Stick lèvres Réparateur,74,Tocopheryl Acetate,1,Makeup,13
3560070881192,Stick lèvres Réparateur,23,Allantoin,1,Makeup,13
3560070881192,Stick lèvres Réparateur,1818,Saccharin,1,Makeup,13
3560070881192,Stick lèvres Réparateur,165,Bht,1,Makeup,13
3560070881192,Stick lèvres Réparateur,3189,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,1,Makeup,13
3560070881192,Stick lèvres Réparateur,155,Propylene Glycol,1,Makeup,13
3560070881192,Stick lèvres Réparateur,90,Fragrance,0,Makeup,13
3560070881192,Stick lèvres Réparateur,97,Limonene,0,Makeup,13
3560070881253,Stick lèvres hydratant,11589,Ingredients Ingrediente Paraffinum Liquidum,1,Makeup,13
3560070881253,Stick lèvres hydratant,8,Oil,1,Makeup,13
3560070881253,Stick lèvres hydratant,695,Synthetic Wax,1,Makeup,13
3560070881253,Stick lèvres hydratant,911,Cera Alba,1,Makeup,13
3560070881253,Stick lèvres hydratant,90,Fragrance,0,Makeup,13
3560070881253,Stick lèvres hydratant,146,Butyrospermum Parkii Butter,1,Makeup,13
3560070881253,Stick lèvres hydratant,7,Tocopherol,1,Makeup,13
3560070881253,Stick lèvres hydratant,97,Limonene,0,Makeup,13
3560070881673,Crème Visage et corps,1,Water,1,Body_Care,2
3560070881673,Crème Visage et corps,339,Paraffinum Liquidum,1,Body_Care,2
3560070881673,Crème Visage et corps,19,Glycerin,1,Body_Care,2
3560070881673,Crème Visage et corps,66,Cetearyl Alcohol,1,Body_Care,2
3560070881673,Crème Visage et corps,61,Dimethicone,1,Body_Care,2
3560070881673,Crème Visage et corps,84,Glyceryl Stearate,1,Body_Care,2
3560070881673,Crème Visage et corps,220,Peg-100 Stearate,1,Body_Care,2
3560070881673,Crème Visage et corps,21,Phenoxyethanol,0,Body_Care,2
3560070881673,Crème Visage et corps,161,Cetyl Alcohol,1,Body_Care,2
3560070881673,Crème Visage et corps,9174,Peg-20 Stearate,1,Body_Care,2
3560070881673,Crème Visage et corps,8,Oil,1,Body_Care,2
3560070881673,Crème Visage et corps,163,Carbomer,1,Body_Care,2
3560070881673,Crème Visage et corps,93,Sodium Benzoate,1,Body_Care,2
3560070881673,Crème Visage et corps,90,Fragrance,0,Body_Care,2
3560070881673,Crème Visage et corps,889,Potassium Hydroxide,1,Body_Care,2
3560070881673,Crème Visage et corps,74,Tocopheryl Acetate,1,Body_Care,2
3560070881673,Crème Visage et corps,45,Sodium Citrate,1,Body_Care,2
3560070881765,hidratante corporal con avena,1,Water,1,Body_Care,2
3560070881765,hidratante corporal con avena,339,Paraffinum Liquidum,1,Body_Care,2
3560070881765,hidratante corporal con avena,66,Cetearyl Alcohol,1,Body_Care,2
3560070881765,hidratante corporal con avena,19,Glycerin,1,Body_Care,2
3560070881765,hidratante corporal con avena,161,Cetyl Alcohol,1,Body_Care,2
3560070881765,hidratante corporal con avena,155,Propylene Glycol,1,Body_Care,2
3560070881765,hidratante corporal con avena,61,Dimethicone,1,Body_Care,2
3560070881765,hidratante corporal con avena,8716,Ceteareth-33,1,Body_Care,2
3560070881765,hidratante corporal con avena,90,Fragrance,0,Body_Care,2
3560070881765,hidratante corporal con avena,164,Hydroxyethylcellulose,1,Body_Care,2
3560070881765,hidratante corporal con avena,207,Tetrasodium Edta,1,Body_Care,2
3560070881765,hidratante corporal con avena,190,Ethylhexylglycerin,0,Body_Care,2
3560070881765,hidratante corporal con avena,50,Citric Acid,1,Body_Care,2
3560070881765,hidratante corporal con avena,697,Avena Sativa Kernel Extract,1,Body_Care,2
3560070881765,hidratante corporal con avena,93,Sodium Benzoate,1,Body_Care,2
3560070881765,hidratante corporal con avena,234,Potassium Sorbate,1,Body_Care,2
3560070881765,hidratante corporal con avena,168,Alpha-Isomethyl Ionone,1,Body_Care,2
3560070881765,hidratante corporal con avena,957,Cinnamyl Alcohol,1,Body_Care,2
3560070881765,hidratante corporal con avena,126,Coumarin,1,Body_Care,2
3560070882090,25 lingettes démaquillantes fraîcheur,1,Water,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,155,Propylene Glycol,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,275,Peg-7 Glyceryl Cocoate,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,19,Glycerin,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,93,Sodium Benzoate,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,120,Benzyl Alcohol,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,351,Isopropyl Palmitate,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,234,Potassium Sorbate,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,8,Oil,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,90,Fragrance,0,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,50,Citric Acid,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,74,Tocopheryl Acetate,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,23,Allantoin,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,2803,Punica Granatum Fruit Extract,1,Face_Care,6
3560070882090,25 lingettes démaquillantes fraîcheur,343,Sorbic Acid,1,Face_Care,6
3560070883202,Crème de douche lait de coton hydratante,1,Water,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,19,Glycerin,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,102,Sodium Chloride,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,90,Fragrance,0,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,21,Phenoxyethanol,0,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,2333,Styreneacrylates Copolymer,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,93,Sodium Benzoate,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,318,Sodium Bicarbonate,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,50,Citric Acid,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,1099,Coconut Acid,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,279,Polyquaternium-10,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,8,Oil,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,2033,Cetearyl Glucoside,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,24,Benzoic Acid,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,499,Glyceryl Stearate Se,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,49,Xanthan Gum,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,224,Sodium Hydroxide,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,121,Dehydroacetic Acid,1,Body_Care,2
3560070883202,Crème de douche lait de coton hydratante,190,Ethylhexylglycerin,0,Body_Care,2
3560070883295,Gel douche Orchidée délassant,1,Water,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,19,Glycerin,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,5485,Lauryl Betaine,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,90,Fragrance,0,Body_Care,2
3560070883295,Gel douche Orchidée délassant,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,102,Sodium Chloride,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,21,Phenoxyethanol,0,Body_Care,2
3560070883295,Gel douche Orchidée délassant,93,Sodium Benzoate,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,50,Citric Acid,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,95,Hexyl Cinnamal,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,318,Sodium Bicarbonate,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,445,Polyquaternium-7,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,155,Propylene Glycol,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,8983,Benzotriazolyl Dodecyl P-Cresol,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,96,Linalool,0,Body_Care,2
3560070883295,Gel douche Orchidée délassant,37,Sorbitol,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,224,Sodium Hydroxide,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,1211,Vanilla Planifolia Fruit Extract,1,Body_Care,2
3560070883295,Gel douche Orchidée délassant,392,Ci 17200,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,1,Water,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,19,Glycerin,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,25,Lauryl Glucoside,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,90,Fragrance,0,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,21,Phenoxyethanol,0,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,102,Sodium Chloride,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,272,Glycol Distearate,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,1227,Laureth-4,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,2333,Styreneacrylates Copolymer,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,93,Sodium Benzoate,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,490,Ppg-1-Peg-9 Lauryl Glycol Ether,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,50,Citric Acid,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,1099,Coconut Acid,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,445,Polyquaternium-7,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,155,Propylene Glycol,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,5906,Mel,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,4456,Formic Acid,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,8,Oil,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,2033,Cetearyl Glucoside,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,224,Sodium Hydroxide,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,239,Ci 19140,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,499,Glyceryl Stearate Se,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,49,Xanthan Gum,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,37,Sorbitol,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,24,Benzoic Acid,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,1211,Vanilla Planifolia Fruit Extract,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,413,Ci 14700,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,121,Dehydroacetic Acid,1,Body_Care,2
3560070883325,Crème de douche Lait de vanille et miel adoucissante,190,Ethylhexylglycerin,0,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,1,Water,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,19,Glycerin,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,25,Lauryl Glucoside,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,2182,Peg-200 Hydrogenated Glyceryl Palmate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,90,Fragrance,0,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,21,Phenoxyethanol,0,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,102,Sodium Chloride,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,272,Glycol Distearate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,1227,Laureth-4,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,2333,Styreneacrylates Copolymer,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,93,Sodium Benzoate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,490,Ppg-1-Peg-9 Lauryl Glycol Ether,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,1099,Coconut Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,50,Citric Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,445,Polyquaternium-7,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,155,Propylene Glycol,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,96,Linalool,0,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,97,Limonene,0,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,8,Oil,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,4456,Formic Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,443,Prunus Persica Fruit Extract,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,2033,Cetearyl Glucoside,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,24,Benzoic Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,224,Sodium Hydroxide,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,49,Xanthan Gum,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,1541,Ci 47005,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,499,Glyceryl Stearate Se,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,234,Potassium Sorbate,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,413,Ci 14700,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,343,Sorbic Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,121,Dehydroacetic Acid,1,Body_Care,2
3560070883356,Crème de douche Amande & pêche nourrissante,190,Ethylhexylglycerin,0,Body_Care,2
3560070883387,Gel douche menthe,1,Water,1,Body_Care,2
3560070883387,Gel douche menthe,271,Sodium Laureth Sulfate,1,Body_Care,2
3560070883387,Gel douche menthe,48,Cocamidopropyl Betaine,1,Body_Care,2
3560070883387,Gel douche menthe,275,Peg-7 Glyceryl Cocoate,1,Body_Care,2
3560070883387,Gel douche menthe,1620,Sodium Lactate,1,Body_Care,2
3560070883387,Gel douche menthe,90,Fragrance,0,Body_Care,2
